Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/pokemons/battle/1000/2,1,0,635.1563999999996,635.1563999999996,635.1563999999996,635.1563999999996,4.0,0.0017218351296630868,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/pokemons/battle/1001/2,1,0,700.461599999997,700.461599999997,700.461599999997,700.461599999997,4.0,0.0017218351296630868,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/pokemons/battle/1002/2,1,0,586.5390000000019,586.5390000000019,586.5390000000019,586.5390000000019,4.0,0.0017218351296630868,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/pokemons/battle/1003/2,1,0,443.0328999999915,443.0328999999915,443.0328999999915,443.0328999999915,4.0,0.0017218351296630868,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/pokemons/battle/1004/2,1,0,325.40639999999144,325.40639999999144,325.40639999999144,325.40639999999144,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1005/2,1,0,346.59680000000037,346.59680000000037,346.59680000000037,346.59680000000037,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1006/2,1,0,397.3692,397.3692,397.3692,397.3692,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1007/2,1,0,362.9047000000014,362.9047000000014,362.9047000000014,362.9047000000014,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1008/2,1,0,394.286699999995,394.286699999995,394.286699999995,394.286699999995,4.0,0.0017218351296630868,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/pokemons/battle/1009/2,1,0,351.9717000000071,351.9717000000071,351.9717000000071,351.9717000000071,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1010/2,1,0,509.8584999999929,509.8584999999929,509.8584999999929,509.8584999999929,4.0,0.0017218351296630868,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/pokemons/battle/1011/2,1,0,495.7238000000075,495.7238000000075,495.7238000000075,495.7238000000075,4.0,0.0017218351296630868,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/pokemons/battle/1012/2,1,0,470.49040000000275,470.49040000000275,470.49040000000275,470.49040000000275,4.0,0.0017218351296630868,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/pokemons/battle/1013/2,1,0,469.4891000000041,469.4891000000041,469.4891000000041,469.4891000000041,4.0,0.0017218351296630868,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/pokemons/battle/1014/2,1,0,465.63000000000443,465.63000000000443,465.63000000000443,465.63000000000443,4.0,0.0017218351296630868,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/pokemons/battle/1015/2,1,0,350.4474000000073,350.4474000000073,350.4474000000073,350.4474000000073,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1016/2,1,0,371.4377000000013,371.4377000000013,371.4377000000013,371.4377000000013,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1017/2,1,0,317.6335999999935,317.6335999999935,317.6335999999935,317.6335999999935,4.0,0.0017218351296630868,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/pokemons/battle/1018/2,1,0,349.0733000000006,349.0733000000006,349.0733000000006,349.0733000000006,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1019/2,1,0,489.8503999999946,489.8503999999946,489.8503999999946,489.8503999999946,4.0,0.0017218351296630868,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/pokemons/battle/1020/2,1,0,384.4457999999946,384.4457999999946,384.4457999999946,384.4457999999946,4.0,0.0017218351296630868,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/pokemons/battle/1021/2,1,0,356.21460000000127,356.21460000000127,356.21460000000127,356.21460000000127,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1022/2,1,0,370.88529999999764,370.88529999999764,370.88529999999764,370.88529999999764,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1023/2,1,0,373.53749999999764,373.53749999999764,373.53749999999764,373.53749999999764,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1024/2,1,0,326.8248999999912,326.8248999999912,326.8248999999912,326.8248999999912,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1025/2,1,0,350.16399999999237,350.16399999999237,350.16399999999237,350.16399999999237,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1026/2,1,0,362.7369000000016,362.7369000000016,362.7369000000016,362.7369000000016,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1027/2,1,0,305.35729999999717,305.35729999999717,305.35729999999717,305.35729999999717,4.0,0.0017218351296630868,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/pokemons/battle/1028/2,1,0,348.77759999999114,348.77759999999114,348.77759999999114,348.77759999999114,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1029/2,1,0,363.4595000000047,363.4595000000047,363.4595000000047,363.4595000000047,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1030/2,1,0,362.6451000000088,362.6451000000088,362.6451000000088,362.6451000000088,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1031/2,1,0,401.4406000000008,401.4406000000008,401.4406000000008,401.4406000000008,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1032/2,1,0,426.2847999999906,426.2847999999906,426.2847999999906,426.2847999999906,4.0,0.0017218351296630868,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/pokemons/battle/1033/2,1,0,347.74150000001214,347.74150000001214,347.74150000001214,347.74150000001214,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1034/2,1,0,434.86320000000944,434.86320000000944,434.86320000000944,434.86320000000944,4.0,0.0017218351296630868,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/pokemons/battle/1035/2,1,0,326.5712000000036,326.5712000000036,326.5712000000036,326.5712000000036,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1036/2,1,0,433.6298999999997,433.6298999999997,433.6298999999997,433.6298999999997,4.0,0.0017218351296630868,0.0,430,430,430,430,430,430,430,430,430,430,430
GET,/pokemons/battle/1037/2,1,0,396.55430000000536,396.55430000000536,396.55430000000536,396.55430000000536,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1038/2,1,0,389.376299999995,389.376299999995,389.376299999995,389.376299999995,4.0,0.0017218351296630868,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/pokemons/battle/1039/2,1,0,350.63890000000697,350.63890000000697,350.63890000000697,350.63890000000697,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1040/2,1,0,329.1325999999941,329.1325999999941,329.1325999999941,329.1325999999941,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1041/2,1,0,385.20189999999843,385.20189999999843,385.20189999999843,385.20189999999843,4.0,0.0017218351296630868,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/pokemons/battle/1042/2,1,0,458.2673999999969,458.2673999999969,458.2673999999969,458.2673999999969,4.0,0.0017218351296630868,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/pokemons/battle/1043/2,1,0,383.43279999999424,383.43279999999424,383.43279999999424,383.43279999999424,4.0,0.0017218351296630868,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/pokemons/battle/1044/2,1,0,412.2832999999986,412.2832999999986,412.2832999999986,412.2832999999986,4.0,0.0017218351296630868,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/pokemons/battle/1045/2,1,0,395.3763999999893,395.3763999999893,395.3763999999893,395.3763999999893,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1046/2,1,0,351.9931000000014,351.9931000000014,351.9931000000014,351.9931000000014,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1047/2,1,0,399.80620000000044,399.80620000000044,399.80620000000044,399.80620000000044,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1048/2,1,0,347.79279999997925,347.79279999997925,347.79279999997925,347.79279999997925,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1049/2,1,0,347.4300000000028,347.4300000000028,347.4300000000028,347.4300000000028,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1050/2,1,0,325.98769999998467,325.98769999998467,325.98769999998467,325.98769999998467,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1051/2,1,0,459.3960999999922,459.3960999999922,459.3960999999922,459.3960999999922,4.0,0.0017218351296630868,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/pokemons/battle/1052/2,1,0,354.97469999998543,354.97469999998543,354.97469999998543,354.97469999998543,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1053/2,1,0,338.6258999999825,338.6258999999825,338.6258999999825,338.6258999999825,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1054/2,1,0,294.5363000000043,294.5363000000043,294.5363000000043,294.5363000000043,4.0,0.0017218351296630868,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/pokemons/battle/1055/2,1,0,346.233600000005,346.233600000005,346.233600000005,346.233600000005,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1056/2,1,0,337.8373000000181,337.8373000000181,337.8373000000181,337.8373000000181,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1057/2,1,0,329.57550000000424,329.57550000000424,329.57550000000424,329.57550000000424,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1058/2,1,0,328.08699999998225,328.08699999998225,328.08699999998225,328.08699999998225,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1059/2,1,0,386.3252000000159,386.3252000000159,386.3252000000159,386.3252000000159,4.0,0.0017218351296630868,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/pokemons/battle/1060/2,1,0,414.709600000009,414.709600000009,414.709600000009,414.709600000009,4.0,0.0017218351296630868,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/pokemons/battle/1061/2,1,0,1824.9789999999848,1824.9789999999848,1824.9789999999848,1824.9789999999848,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1062/2,1,0,1830.0342999999941,1830.0342999999941,1830.0342999999941,1830.0342999999941,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1063/2,1,0,1865.0344999999788,1865.0344999999788,1865.0344999999788,1865.0344999999788,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1064/2,1,0,1814.9072999999873,1814.9072999999873,1814.9072999999873,1814.9072999999873,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1065/2,1,0,1854.905599999995,1854.905599999995,1854.905599999995,1854.905599999995,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1066/2,1,0,1892.619400000001,1892.619400000001,1892.619400000001,1892.619400000001,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1067/2,1,0,1766.2670999999932,1766.2670999999932,1766.2670999999932,1766.2670999999932,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1068/2,1,0,1830.1897999999994,1830.1897999999994,1830.1897999999994,1830.1897999999994,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1069/2,1,0,1791.9206999999915,1791.9206999999915,1791.9206999999915,1791.9206999999915,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1070/2,1,0,1813.152300000013,1813.152300000013,1813.152300000013,1813.152300000013,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1071/2,1,0,1917.747200000008,1917.747200000008,1917.747200000008,1917.747200000008,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1072/2,1,0,1948.0284999999924,1948.0284999999924,1948.0284999999924,1948.0284999999924,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1073/2,1,0,2256.2479999999996,2256.2479999999996,2256.2479999999996,2256.2479999999996,4.0,0.0017218351296630868,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/pokemons/battle/1074/2,1,0,1724.7833999999784,1724.7833999999784,1724.7833999999784,1724.7833999999784,4.0,0.0017218351296630868,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/pokemons/battle/1075/2,1,0,1782.3952999999904,1782.3952999999904,1782.3952999999904,1782.3952999999904,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1076/2,1,0,1954.2273999999793,1954.2273999999793,1954.2273999999793,1954.2273999999793,4.0,0.0017218351296630868,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/pokemons/battle/1077/2,1,0,1811.4905999999849,1811.4905999999849,1811.4905999999849,1811.4905999999849,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1078/2,1,0,1883.1428999999957,1883.1428999999957,1883.1428999999957,1883.1428999999957,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1079/2,1,0,1906.1563999999862,1906.1563999999862,1906.1563999999862,1906.1563999999862,4.0,0.0017218351296630868,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/pokemons/battle/1080/2,1,0,1769.3690999999774,1769.3690999999774,1769.3690999999774,1769.3690999999774,4.0,0.0017218351296630868,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/pokemons/battle/1081/2,1,0,385.9013999999945,385.9013999999945,385.9013999999945,385.9013999999945,4.0,0.0017218351296630868,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/pokemons/battle/1082/2,1,0,348.87789999999086,348.87789999999086,348.87789999999086,348.87789999999086,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1083/2,1,0,330.83179999999857,330.83179999999857,330.83179999999857,330.83179999999857,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1084/2,1,0,312.1629999999982,312.1629999999982,312.1629999999982,312.1629999999982,4.0,0.0017218351296630868,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/pokemons/battle/1085/2,1,0,360.71759999998676,360.71759999998676,360.71759999998676,360.71759999998676,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1086/2,1,0,341.2519999999972,341.2519999999972,341.2519999999972,341.2519999999972,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1087/2,1,0,319.7276999999872,319.7276999999872,319.7276999999872,319.7276999999872,4.0,0.0017218351296630868,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/pokemons/battle/1088/2,1,0,441.96189999999547,441.96189999999547,441.96189999999547,441.96189999999547,4.0,0.0017218351296630868,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/pokemons/battle/1089/2,1,0,278.94059999999854,278.94059999999854,278.94059999999854,278.94059999999854,4.0,0.0017218351296630868,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/pokemons/battle/1090/2,1,0,380.62980000000834,380.62980000000834,380.62980000000834,380.62980000000834,4.0,0.0017218351296630868,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/pokemons/battle/1091/2,1,0,368.5310000000186,368.5310000000186,368.5310000000186,368.5310000000186,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1092/2,1,0,451.83029999998325,451.83029999998325,451.83029999998325,451.83029999998325,4.0,0.0017218351296630868,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/pokemons/battle/1093/2,1,0,324.83270000000175,324.83270000000175,324.83270000000175,324.83270000000175,4.0,0.0017218351296630868,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/pokemons/battle/1094/2,1,0,354.91060000001085,354.91060000001085,354.91060000001085,354.91060000001085,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1095/2,1,0,367.23219999998946,367.23219999998946,367.23219999998946,367.23219999998946,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1096/2,1,0,449.8619000000019,449.8619000000019,449.8619000000019,449.8619000000019,4.0,0.0017218351296630868,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/pokemons/battle/1097/2,1,0,370.30910000001427,370.30910000001427,370.30910000001427,370.30910000001427,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1098/2,1,0,399.82050000000413,399.82050000000413,399.82050000000413,399.82050000000413,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1099/2,1,0,481.16319999999746,481.16319999999746,481.16319999999746,481.16319999999746,4.0,0.0017218351296630868,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/pokemons/battle/1100/2,1,0,469.5923000000164,469.5923000000164,469.5923000000164,469.5923000000164,4.0,0.0017218351296630868,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/pokemons/battle/1101/2,1,0,331.2504999999817,331.2504999999817,331.2504999999817,331.2504999999817,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1102/2,1,0,391.838899999982,391.838899999982,391.838899999982,391.838899999982,4.0,0.0017218351296630868,0.0,390,390,390,390,390,390,390,390,390,390,390
GET,/pokemons/battle/1103/2,1,0,346.3675000000137,346.3675000000137,346.3675000000137,346.3675000000137,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1104/2,1,0,336.1075999999912,336.1075999999912,336.1075999999912,336.1075999999912,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1105/2,1,0,397.01679999998873,397.01679999998873,397.01679999998873,397.01679999998873,4.0,0.0017218351296630868,0.0,400,400,400,400,400,400,400,400,400,400,400
GET,/pokemons/battle/1106/2,1,0,322.3670999999797,322.3670999999797,322.3670999999797,322.3670999999797,4.0,0.0017218351296630868,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/pokemons/battle/1107/2,1,0,362.3973999999919,362.3973999999919,362.3973999999919,362.3973999999919,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1108/2,1,0,351.4050999999938,351.4050999999938,351.4050999999938,351.4050999999938,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1109/2,1,0,344.03299999999604,344.03299999999604,344.03299999999604,344.03299999999604,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1110/2,1,0,382.9357999999843,382.9357999999843,382.9357999999843,382.9357999999843,4.0,0.0017218351296630868,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/pokemons/battle/1111/2,1,0,364.99109999999746,364.99109999999746,364.99109999999746,364.99109999999746,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1112/2,1,0,346.7892999999833,346.7892999999833,346.7892999999833,346.7892999999833,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1113/2,1,0,309.8128000000031,309.8128000000031,309.8128000000031,309.8128000000031,4.0,0.0017218351296630868,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/pokemons/battle/1114/2,1,0,372.0069999999964,372.0069999999964,372.0069999999964,372.0069999999964,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1115/2,1,0,313.6853999999971,313.6853999999971,313.6853999999971,313.6853999999971,4.0,0.0017218351296630868,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/pokemons/battle/1116/2,1,0,454.08009999999877,454.08009999999877,454.08009999999877,454.08009999999877,4.0,0.0017218351296630868,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/pokemons/battle/1117/2,1,0,368.34609999999657,368.34609999999657,368.34609999999657,368.34609999999657,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1118/2,1,0,324.27079999999364,324.27079999999364,324.27079999999364,324.27079999999364,4.0,0.0017218351296630868,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/pokemons/battle/1119/2,1,0,454.77429999999686,454.77429999999686,454.77429999999686,454.77429999999686,4.0,0.0017218351296630868,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/pokemons/battle/1120/2,1,0,325.9563999999955,325.9563999999955,325.9563999999955,325.9563999999955,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1121/2,1,0,339.2101000000025,339.2101000000025,339.2101000000025,339.2101000000025,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1122/2,1,0,338.8042999999925,338.8042999999925,338.8042999999925,338.8042999999925,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1123/2,1,0,366.75400000001446,366.75400000001446,366.75400000001446,366.75400000001446,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1124/2,1,0,416.6416000000197,416.6416000000197,416.6416000000197,416.6416000000197,4.0,0.0017218351296630868,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/pokemons/battle/1125/2,1,0,416.53610000000185,416.53610000000185,416.53610000000185,416.53610000000185,4.0,0.0017218351296630868,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/pokemons/battle/1126/2,1,0,382.0436000000029,382.0436000000029,382.0436000000029,382.0436000000029,4.0,0.0017218351296630868,0.0,380,380,380,380,380,380,380,380,380,380,380
GET,/pokemons/battle/1127/2,1,0,370.9423999999899,370.9423999999899,370.9423999999899,370.9423999999899,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1128/2,1,0,327.33859999999027,327.33859999999027,327.33859999999027,327.33859999999027,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1129/2,1,0,321.27479999999764,321.27479999999764,321.27479999999764,321.27479999999764,4.0,0.0017218351296630868,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/pokemons/battle/1130/2,1,0,284.89390000001436,284.89390000001436,284.89390000001436,284.89390000001436,4.0,0.0017218351296630868,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/pokemons/battle/1131/2,1,0,371.1908999999878,371.1908999999878,371.1908999999878,371.1908999999878,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1132/2,1,0,307.8634999999963,307.8634999999963,307.8634999999963,307.8634999999963,4.0,0.0017218351296630868,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/pokemons/battle/1133/2,1,0,355.8913999999902,355.8913999999902,355.8913999999902,355.8913999999902,4.0,0.0017218351296630868,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/pokemons/battle/1134/2,1,0,339.1847000000041,339.1847000000041,339.1847000000041,339.1847000000041,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1135/2,1,0,331.80210000000443,331.80210000000443,331.80210000000443,331.80210000000443,4.0,0.0017218351296630868,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/pokemons/battle/1136/2,1,0,371.61200000002736,371.61200000002736,371.61200000002736,371.61200000002736,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1137/2,1,0,341.2988000000041,341.2988000000041,341.2988000000041,341.2988000000041,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1138/2,1,0,352.8314000000137,352.8314000000137,352.8314000000137,352.8314000000137,4.0,0.0017218351296630868,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/pokemons/battle/1139/2,1,0,342.69700000001535,342.69700000001535,342.69700000001535,342.69700000001535,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1140/2,1,0,511.3355000000013,511.3355000000013,511.3355000000013,511.3355000000013,4.0,0.0017218351296630868,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/pokemons/battle/1141/2,1,0,338.80300000001284,338.80300000001284,338.80300000001284,338.80300000001284,4.0,0.0017218351296630868,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/pokemons/battle/1142/2,1,0,537.7962999999966,537.7962999999966,537.7962999999966,537.7962999999966,4.0,0.0017218351296630868,0.0,540,540,540,540,540,540,540,540,540,540,540
GET,/pokemons/battle/1143/2,1,0,560.212000000007,560.212000000007,560.212000000007,560.212000000007,4.0,0.0017218351296630868,0.0,560,560,560,560,560,560,560,560,560,560,560
GET,/pokemons/battle/1144/2,1,0,369.1531999999995,369.1531999999995,369.1531999999995,369.1531999999995,4.0,0.0017218351296630868,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/pokemons/battle/1145/2,1,0,445.0946999999985,445.0946999999985,445.0946999999985,445.0946999999985,4.0,0.0017218351296630868,0.0,450,450,450,450,450,450,450,450,450,450,450
